,SEASON,TEAM,DRTG,OPP_TS
1,2015,GSW,101.4,0.5286358573097509
2,2015,LAC,105.5,0.5260146496024527
3,2015,SAS,102.0,0.520977994853762
4,2015,ATL,103.1,0.5206452389550981
5,2015,CLE,106.3,0.5280158696482369
6,2015,POR,103.7,0.5418274194424822
7,2015,HOU,103.4,0.5251265936055753
8,2015,MEM,102.2,0.5284522725829328
9,2015,TOR,107.7,0.5096528335655234
10,2015,CHI,104.3,0.5209469921335121
11,2015,DAL,106.4,0.5328013670092979
12,2015,OKC,105.5,0.5130308047004337
13,2015,NOP,107.3,0.5345749039218899
14,2015,WAS,103.0,0.5392911154118679
15,2015,MIL,102.2,0.5137510603801808
16,2015,IND,103.2,0.5351835436437585
17,2015,UTA,104.9,0.5259744570462704
18,2015,BOS,104.5,0.5385232201527703
19,2015,PHX,106.2,0.5420457165615109
20,2015,DET,106.4,0.5392749559616006
21,2015,MIA,106.7,0.5331519113550629
22,2015,BKN,107.4,0.5542954390014534
23,2015,CHO,103.5,0.5509970422669593
24,2015,DEN,108.2,0.5288205622164204
25,2015,SAC,109.2,0.540818589204771
26,2015,ORL,107.7,0.5385114173829019
27,2015,LAL,110.6,0.5463471953627426
28,2015,MIN,112.2,0.5431876425126622
29,2015,PHI,104.8,0.5571098940239414
30,2015,NYK,110.0,0.5686107596749085
1,2016,SAS,99.0,0.5134917981514835
2,2016,GSW,103.8,0.5342089386750151
3,2016,OKC,105.6,0.5348726613850233
4,2016,CLE,104.5,0.5338179603294404
5,2016,TOR,105.2,0.5247215444722481
6,2016,LAC,103.8,0.5179899164799349
7,2016,ATL,101.4,0.5234261547476498
8,2016,BOS,103.6,0.5281184442016608
9,2016,CHO,104.3,0.5337194869673149
10,2016,UTA,103.9,0.5264354559265112
11,2016,MIA,104.4,0.5625446786387367
12,2016,IND,102.9,0.5423207229028872
13,2016,POR,108.0,0.5311620101000399
14,2016,DET,105.5,0.5396324880181447
15,2016,HOU,108.1,0.5242857142857142
16,2016,DAL,107.0,0.5200031485526497
17,2016,WAS,105.8,0.551118252463593
18,2016,CHI,106.5,0.5508446024744598
19,2016,ORL,106.8,0.519674477708588
20,2016,SAC,108.4,0.5426452974970057
21,2016,MEM,107.8,0.5550391731437418
22,2016,NYK,107.6,0.5543093057515788
23,2016,DEN,108.9,0.5588949730330602
24,2016,MIN,110.1,0.5650378598768514
25,2016,NOP,109.5,0.554423948368197
26,2016,MIL,108.7,0.5638709410847188
27,2016,PHX,109.0,0.5563962079243616
28,2016,BKN,110.9,0.5631793026975375
29,2016,LAL,111.6,0.5553640097445086
30,2016,PHI,109.2,0.5567882971729126
1,2017,GSW,104.0,0.5310221322797212
2,2017,SAS,103.5,0.5301612818215359
3,2017,HOU,109.0,0.5514616862257663
4,2017,TOR,107.8,0.5678571820988672
5,2017,LAC,108.2,0.5396643291739713
6,2017,UTA,105.3,0.5396238051187172
7,2017,CLE,110.3,0.5534663954125733
8,2017,BOS,108.4,0.5495474085023478
9,2017,WAS,109.3,0.5572139303482587
10,2017,MIA,106.7,0.5408699578414412
11,2017,OKC,107.5,0.5245300152162176
12,2017,MEM,107.1,0.5456819781497689
13,2017,DEN,112.7,0.5538538161398873
14,2017,CHI,107.0,0.5551869738066951
15,2017,CHO,108.6,0.544590772271437
16,2017,IND,108.8,0.5509608645749748
17,2017,MIL,109.3,0.5424028795577254
18,2017,POR,110.8,0.5712688594474861
19,2017,ATL,105.7,0.5681463931666563
20,2017,DET,107.1,0.5486827119050474
21,2017,MIN,112.0,0.5608223100911074
22,2017,NOP,107.4,0.5587133199989873
23,2017,DAL,108.8,0.5509647014327446
24,2017,NYK,111.5,0.5554094006814994
25,2017,SAC,111.3,0.5541350160496042
26,2017,PHX,112.2,0.5555651739472396
27,2017,PHI,108.9,0.5672882638080166
28,2017,BKN,110.7,0.5770998883562094
29,2017,ORL,110.5,0.5523581652008968
30,2017,LAL,113.0,0.5722093326831095
1,2018,HOU,106.1,0.542674196627426
2,2018,TOR,105.9,0.5391462168227844
3,2018,GSW,107.7,0.5318310746927198
4,2018,UTA,103.9,0.5479460947237225
5,2018,PHI,105.0,0.5390973182971468
6,2018,BOS,103.9,0.5410974915640119
7,2018,OKC,107.2,0.5512983146503742
8,2018,SAS,104.8,0.5555396186263873
9,2018,POR,106.4,0.5577914514199752
10,2018,MIN,111.1,0.559920078666025
11,2018,DEN,111.0,0.5323753249123292
12,2018,IND,108.1,0.5652493666380519
13,2018,NOP,108.3,0.5728667432783812
14,2018,CLE,111.9,0.5759019831682906
